Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
dfa86918-e306-4349-88ad-b7bf5f8213f5,B,Naypyitaw,Normal,Female,Health and beauty,12.89,5,3.2225,67.67,11/24/2019,8:20:20,Credit card,38.67,42.86,29,9.9
07e1d664-d2b9-43f8-893d-bfc5cda70c32,B,Mandalay,Member,Female,Health and beauty,38.6,1,1.93,40.53,11/20/2019,5:04:26,Credit card,23.16,42.86,17.37,8.6
8383add6-f418-4b4f-b139-a28d362c219e,A,Mandalay,Normal,Female,Electronic accessories,24.14,10,12.07,253.47,11/1/2019,19:59:17,Cash,144.84,42.86,108.63,9.2
b571a04d-0cb5-470d-ad43-38c1a6c22285,B,Yangon,Member,Male,Food and beverages,70.85,4,14.17,297.57,11/20/2019,4:48:42,Ewallet,170.04,42.86,127.53,9.4
2a707d07-07ae-4e56-8caa-b5cd9d11d04a,A,Naypyitaw,Member,Female,Health and beauty,96.16,7,33.656,706.78,11/14/2019,8:45:09,Ewallet,403.87,42.86,302.91,9.7
24cdd03c-47a5-49fd-aa68-13b228a06ff6,B,Naypyitaw,Normal,Female,Fashion accessories,81.98,8,32.792,688.63,11/8/2019,8:40:22,Cash,393.5,42.86,295.13,8
a83134fa-673f-4853-8a58-ad714c643bf2,C,Mandalay,Member,Female,Electronic accessories,8.48,4,1.696,35.62,11/23/2019,7:17:38,Ewallet,20.35,42.87,15.27,6.9
2a785b7b-91cc-4d82-aa57-fa740c1efbd9,C,Naypyitaw,Normal,Female,Health and beauty,66.82,2,6.682,140.32,11/8/2019,14:33:46,Cash,80.18,42.86,60.14,7.9
7d13b85f-5548-429c-85e8-15bf7dba82b1,B,Yangon,Member,Female,Fashion accessories,71.39,4,14.278,299.84,11/10/2019,16:25:33,Credit card,171.34,42.86,128.5,7.4
69f5dbf6-d362-4b97-869d-e0e91a62af6f,B,Yangon,Normal,Male,Electronic accessories,18.96,2,1.896,39.82,11/17/2019,13:07:50,Cash,22.75,42.87,17.07,5.3
49ed9d25-f916-466a-90d8-7de2e3ad281e,B,Naypyitaw,Member,Female,Fashion accessories,7.33,5,1.8325,38.48,11/25/2019,21:29:18,Ewallet,21.99,42.85,16.49,5.2
e9fa1df2-91bf-4f3a-9fb3-5d4ebeb30a13,B,Mandalay,Member,Female,Fashion accessories,16.21,6,4.863,102.12,11/11/2019,13:59:17,Credit card,58.36,42.85,43.76,6.8
b620983d-a94e-45be-9ab3-c270a2570b05,A,Mandalay,Member,Female,Fashion accessories,65.46,8,26.184,549.86,11/11/2019,19:10:28,Ewallet,314.21,42.86,235.65,8
64e73509-f89b-4ec5-83b3-52a84c0e1175,B,Yangon,Normal,Female,Home and lifestyle,96.9,8,38.76,813.96,11/24/2019,11:09:34,Cash,465.12,42.86,348.84,6.4
8973112d-e7b9-4d9c-a84b-3731e1f31019,B,Mandalay,Member,Male,Home and lifestyle,30.5,8,12.2,256.2,11/21/2019,1:24:16,Credit card,146.4,42.86,109.8,5.9
a5291419-107c-43a1-b7d2-5ae4597c75f9,C,Mandalay,Member,Male,Home and lifestyle,90.6,6,27.18,570.78,11/12/2019,1:25:26,Credit card,326.16,42.86,244.62,9.6
607f99a1-7aa6-449f-821f-5caec064141b,B,Yangon,Member,Female,Health and beauty,99.7,8,39.88,837.48,11/18/2019,19:59:59,Cash,478.56,42.86,358.92,6
cb9fc555-f3aa-4b61-8b2a-8b91bf52162f,A,Naypyitaw,Normal,Male,Sports and travel,52.43,1,2.6215,55.05,11/21/2019,4:56:00,Ewallet,31.46,42.85,23.59,5.6
09fbc537-9111-46a8-8765-47de2cc56f77,A,Naypyitaw,Member,Female,Home and lifestyle,26.33,3,3.9495,82.94,11/12/2019,3:26:02,Credit card,47.39,42.86,35.55,6.8
4e712a9d-523a-46b3-9528-c58835723606,A,Naypyitaw,Member,Female,Health and beauty,55.44,9,24.948,523.91,11/11/2019,4:55:33,Cash,299.38,42.86,224.53,5.6
7b80e6c4-7d45-4034-aa17-54fd7cefeb9f,A,Naypyitaw,Normal,Male,Health and beauty,54.09,5,13.5225,283.97,11/24/2019,13:29:40,Cash,162.27,42.86,121.7,5.9
513e29ac-5a73-4a97-9b96-7d372e2ce4dd,C,Yangon,Normal,Male,Fashion accessories,24.47,6,7.341,154.16,11/27/2019,17:30:37,Cash,88.09,42.86,66.07,6.5
672399c1-300d-487d-a4e8-11fd8f665952,A,Naypyitaw,Normal,Female,Health and beauty,15.61,9,7.0245,147.51,11/2/2019,1:36:25,Credit card,84.29,42.86,63.22,8.3
8324f475-9009-4823-a7fe-502d964b6441,A,Naypyitaw,Normal,Female,Health and beauty,99.45,2,9.945,208.84,11/18/2019,17:53:47,Ewallet,119.34,42.86,89.5,9.9
0307e94f-81fd-45a5-b623-a169c3bce229,C,Mandalay,Member,Female,Food and beverages,61.49,10,30.745,645.64,11/26/2019,19:09:06,Ewallet,368.94,42.86,276.7,7.9
6601c0c0-f79a-4b92-a615-f583266aeca6,C,Naypyitaw,Normal,Female,Sports and travel,36.24,9,16.308,342.47,11/4/2019,15:48:01,Credit card,195.7,42.86,146.77,9.9
1b99d412-e420-432e-bc14-0b39aed60ed2,B,Yangon,Normal,Female,Health and beauty,62.82,2,6.282,131.92,11/21/2019,3:48:49,Credit card,75.38,42.86,56.54,8.9
49fb84d5-b098-4f51-8167-360d1950c055,A,Naypyitaw,Normal,Female,Health and beauty,23.01,7,8.0535,169.12,11/12/2019,0:43:29,Ewallet,96.64,42.86,72.48,5.3
d24d8406-8c7c-4480-9851-7364757554e8,A,Naypyitaw,Normal,Female,Home and lifestyle,95.06,10,47.53,998.13,11/12/2019,11:07:40,Credit card,570.36,42.86,427.77,8.6
93cbdec4-86de-4b13-a97e-0830d929fa35,C,Yangon,Member,Female,Fashion accessories,35.07,2,3.507,73.65,11/23/2019,16:17:12,Cash,42.08,42.86,31.57,9.6
99f3e386-ab13-47aa-bec6-4da53ab129be,C,Mandalay,Normal,Female,Food and beverages,37.05,9,16.6725,350.12,11/12/2019,5:14:59,Cash,200.07,42.86,150.05,7.3
4e243dc3-b232-456b-9dbe-eb6f32f2a1e7,C,Yangon,Member,Female,Fashion accessories,73.24,10,36.62,769.02,11/4/2019,0:34:46,Credit card,439.44,42.86,329.58,5.6
f2b787fd-328c-4b2c-b757-c5c8278ddd75,B,Naypyitaw,Member,Female,Health and beauty,68.15,7,23.8525,500.9,11/15/2019,2:56:27,Credit card,286.23,42.86,214.67,5.3
83bd2c2f-1c9c-43b8-8d02-2d22d5e119d2,A,Yangon,Normal,Male,Food and beverages,25.15,10,12.575,264.07,11/24/2019,17:09:19,Ewallet,150.9,42.86,113.17,9.3
41df1737-b88a-4fee-b04b-2befa723a715,B,Mandalay,Member,Male,Home and lifestyle,21.25,8,8.5,178.5,11/13/2019,1:13:51,Credit card,102,42.86,76.5,6.4
4026e779-d706-4d1d-a5fc-42eab48f363d,B,Mandalay,Normal,Female,Sports and travel,71.44,4,14.288,300.05,11/15/2019,5:26:46,Ewallet,171.46,42.86,128.59,10
0dc2ef21-2c54-4418-9114-1423ba8a057d,A,Mandalay,Member,Female,Home and lifestyle,33.82,2,3.382,71.02,11/20/2019,21:08:59,Credit card,40.58,42.86,30.44,9.4
3fd5ca7f-3ad7-4fe7-a960-ee3ad12a55e8,C,Yangon,Normal,Male,Electronic accessories,60.51,9,27.2295,571.82,11/3/2019,6:46:25,Cash,326.75,42.86,245.07,6.5
590d6652-5c29-4e3f-9c10-9d7e9b55a4c8,A,Mandalay,Member,Female,Food and beverages,98.33,2,9.833,206.49,11/2/2019,1:06:42,Credit card,118,42.85,88.49,6.8
30741e33-0c8b-4789-b579-5bfaceaa5d33,B,Yangon,Normal,Female,Fashion accessories,62.15,7,21.7525,456.8,11/10/2019,18:34:43,Ewallet,261.03,42.86,195.77,5.2
92a51511-aa4e-4986-b41c-86fed12cb7e1,C,Yangon,Normal,Male,Health and beauty,57.96,2,5.796,121.72,11/16/2019,12:24:11,Ewallet,69.55,42.86,52.17,5.2
3524e970-1f97-4420-97ba-9762e2363ad7,B,Yangon,Member,Female,Health and beauty,71.03,8,28.412,596.65,11/15/2019,14:00:37,Credit card,340.94,42.86,255.71,6.1
2987cdaa-8c70-4c9a-8b46-7fadba8b0627,A,Mandalay,Normal,Male,Fashion accessories,96.83,1,4.8415,101.67,11/8/2019,3:28:41,Cash,58.1,42.85,43.57,6.6
2abb5b39-9d09-4423-890e-a48e3af39d89,C,Naypyitaw,Normal,Female,Electronic accessories,65.17,6,19.551,410.57,11/28/2019,9:00:10,Credit card,234.61,42.86,175.96,7.5
509b5bc6-97d0-4017-909c-6c88168d7a40,B,Mandalay,Member,Female,Sports and travel,42.59,4,8.518,178.88,11/19/2019,8:31:17,Cash,102.22,42.86,76.66,8.2
c9f3e5c1-a26b-49b8-8b5f-49dd680757c3,B,Naypyitaw,Normal,Male,Food and beverages,45.49,10,22.745,477.65,11/14/2019,0:21:53,Credit card,272.94,42.86,204.71,5.4
c3c49f7b-c0d0-4ad4-aa77-43439f07e06e,C,Mandalay,Member,Female,Fashion accessories,33.9,6,10.17,213.57,11/8/2019,1:34:52,Ewallet,122.04,42.86,91.53,5
7b365a77-ae2e-4b65-828a-26b068409b11,C,Yangon,Normal,Female,Home and lifestyle,35.86,8,14.344,301.22,11/27/2019,2:48:58,Ewallet,172.13,42.86,129.09,8.3
3ad78e8a-630f-4b08-946e-ac19d015ebf7,A,Yangon,Normal,Male,Sports and travel,32.29,8,12.916,271.24,11/15/2019,6:24:10,Credit card,154.99,42.86,116.25,7.5
ce748c1a-17d6-4a3c-848c-b70199f6c5ee,A,Mandalay,Normal,Female,Electronic accessories,77.52,2,7.752,162.79,11/20/2019,11:16:03,Ewallet,93.02,42.86,69.77,10
4d6ef58d-5d72-4629-94bc-c5662d514a88,B,Naypyitaw,Normal,Female,Fashion accessories,60.68,3,9.102,191.14,11/11/2019,15:06:39,Credit card,109.22,42.86,81.92,6.8
a393433d-ff82-486c-abbc-bbd7bf153f8b,B,Mandalay,Normal,Male,Sports and travel,48.32,7,16.912,355.15,11/20/2019,9:41:41,Credit card,202.94,42.86,152.21,9.9
b6a89c17-be1e-4ef6-a9f6-c262e521279f,B,Yangon,Normal,Female,Health and beauty,15.67,3,2.3505,49.36,11/22/2019,5:30:37,Ewallet,28.21,42.85,21.15,5.1
b3bff2fa-14f2-4c27-a6f8-91db7700cd63,B,Mandalay,Normal,Female,Sports and travel,69.66,4,13.932,292.57,11/27/2019,16:03:47,Cash,167.18,42.86,125.39,8.8
06d3404b-d316-4e6a-bf7c-cec7133c8a3a,C,Naypyitaw,Normal,Female,Sports and travel,43.2,1,2.16,45.36,11/5/2019,7:43:34,Cash,25.92,42.86,19.44,5.2
66fcc06e-96c2-42a6-b029-e2792d145f14,B,Naypyitaw,Member,Male,Food and beverages,20.64,2,2.064,43.34,11/25/2019,21:37:44,Credit card,24.77,42.85,18.57,5.8
32b90220-e1db-49bc-a218-9b013ac9c4d5,B,Yangon,Member,Female,Fashion accessories,43.3,10,21.65,454.65,11/28/2019,5:01:38,Cash,259.8,42.86,194.85,6.6
8d05c3e0-8b4b-4379-9232-3c24782aaafd,C,Mandalay,Normal,Male,Home and lifestyle,44.44,9,19.998,419.96,11/25/2019,11:31:59,Cash,239.98,42.86,179.98,6.9
c7ef10ab-9823-448d-927d-8c3e4cf80534,B,Mandalay,Member,Male,Food and beverages,9.44,2,0.944,19.82,11/21/2019,12:25:18,Cash,11.33,42.84,8.49,5.6
f4ac2dfd-bc82-4064-923e-4597aaa980c8,C,Naypyitaw,Member,Female,Home and lifestyle,72.45,4,14.49,304.29,11/25/2019,10:31:50,Cash,173.88,42.86,130.41,5.1
74413e13-9841-474f-9320-53ef62bfe9cc,A,Naypyitaw,Member,Female,Health and beauty,34.32,3,5.148,108.11,11/2/2019,7:32:02,Ewallet,61.78,42.85,46.33,8.8
80ee1ee1-438b-4a4f-94d1-d4d4d09bad33,A,Naypyitaw,Normal,Female,Health and beauty,42.06,6,12.618,264.98,11/17/2019,21:37:25,Ewallet,151.42,42.86,113.56,5
85b82d63-268a-4a9b-afd2-7e5651107485,B,Yangon,Member,Female,Sports and travel,99.53,4,19.906,418.03,11/12/2019,20:40:29,Ewallet,238.87,42.86,179.16,7.7
abf69638-b13f-4232-9b82-e285ee2245ed,A,Mandalay,Member,Female,Fashion accessories,78.82,3,11.823,248.28,11/26/2019,13:31:35,Credit card,141.88,42.85,106.4,7.2
8bc2cced-290f-45f9-ae6a-c3ebed36cb0e,B,Yangon,Member,Male,Sports and travel,84.48,9,38.016,798.34,11/19/2019,22:10:04,Credit card,456.19,42.86,342.15,7.8
1cfc9401-0da9-416a-b365-7370b37ce195,B,Mandalay,Normal,Female,Sports and travel,66.15,3,9.9225,208.37,11/17/2019,12:18:53,Ewallet,119.07,42.86,89.3,7.5
ca22eee0-a149-41a9-9543-1acc8cc95e3d,A,Yangon,Normal,Female,Sports and travel,63.27,6,18.981,398.6,11/7/2019,19:10:19,Ewallet,227.77,42.86,170.83,6.5
762f61c5-97c3-436c-9b58-283d834c4264,B,Yangon,Normal,Female,Food and beverages,45.03,10,22.515,472.81,11/14/2019,5:01:58,Cash,270.18,42.86,202.63,6.7
9f26539d-69e3-4658-9e6c-5f61e11fcf65,B,Yangon,Member,Male,Health and beauty,98.73,1,4.9365,103.67,11/21/2019,8:29:00,Credit card,59.24,42.86,44.43,8.7
3c42d2e8-299b-48c8-8ddc-56323d479a11,A,Mandalay,Normal,Female,Sports and travel,38.96,8,15.584,327.26,11/19/2019,22:37:57,Credit card,187.01,42.86,140.25,8.4
dfb41f0f-de1d-4d43-aaca-25f646475255,C,Mandalay,Normal,Female,Fashion accessories,96.51,7,33.7785,709.35,11/24/2019,12:07:14,Cash,405.34,42.86,304.01,6.1
8c5732a4-75c9-4f3e-8249-97343b329ced,A,Yangon,Member,Male,Electronic accessories,31.11,4,6.222,130.66,11/3/2019,1:00:03,Credit card,74.66,42.86,56,6
290ff2a8-0ef0-49a8-a386-c7166397d2e9,A,Yangon,Normal,Male,Electronic accessories,42.16,10,21.08,442.68,11/20/2019,4:11:26,Cash,252.96,42.86,189.72,10
38e7943e-5834-43a3-bdc5-3ec9223b9527,A,Naypyitaw,Member,Male,Electronic accessories,45.16,8,18.064,379.34,11/15/2019,14:02:58,Credit card,216.77,42.86,162.57,6.1
1a705dfb-c50d-40fb-b451-51f49a6cb074,C,Yangon,Member,Male,Home and lifestyle,31.34,1,1.567,32.91,11/24/2019,13:31:36,Cash,18.8,42.87,14.11,6.2
cf3db28b-b710-407f-8447-956b867c0501,B,Mandalay,Normal,Male,Home and lifestyle,34.97,2,3.497,73.44,11/19/2019,22:08:30,Ewallet,41.96,42.86,31.48,5.9
0cbd1690-9de7-4eb0-be30-6223f1be13b7,B,Mandalay,Normal,Male,Food and beverages,17.07,3,2.5605,53.77,11/9/2019,12:18:43,Cash,30.73,42.85,23.04,7.4
b076da42-5cab-4813-a48d-1124d5d085bb,B,Yangon,Member,Female,Sports and travel,28.22,1,1.411,29.63,11/4/2019,16:14:04,Ewallet,16.93,42.86,12.7,8
6bd57c6c-9f76-4d8d-84a5-d6146e048858,B,Naypyitaw,Normal,Female,Sports and travel,52.49,1,2.6245,55.11,11/10/2019,11:29:24,Ewallet,31.49,42.86,23.62,9.8
ef163337-7ff3-419c-a2cb-7ac9c68ff7b3,A,Mandalay,Member,Female,Fashion accessories,83.97,7,29.3895,617.18,11/2/2019,9:26:23,Ewallet,352.67,42.86,264.51,9.9
1fe2b907-1971-44f8-a489-1aabedb28fa2,C,Yangon,Member,Male,Fashion accessories,30.95,3,4.6425,97.49,11/12/2019,1:29:06,Cash,55.71,42.86,41.78,7.9
c9448c41-09e0-4bda-8dba-da39f3a9f10e,A,Yangon,Normal,Female,Electronic accessories,12.95,7,4.5325,95.18,11/15/2019,21:28:45,Cash,54.39,42.86,40.79,5.6
6af79d58-b708-4034-af19-27754ca2b23a,B,Yangon,Normal,Male,Sports and travel,55.37,3,8.3055,174.42,11/10/2019,6:05:01,Ewallet,99.67,42.86,74.75,5.8
6c1b571f-fb57-40ef-ad05-9a879654d725,A,Mandalay,Member,Male,Sports and travel,59.83,3,8.9745,188.46,11/20/2019,21:09:53,Credit card,107.69,42.86,80.77,8
d007d361-4968-4c2b-b354-78925549466a,C,Yangon,Member,Male,Fashion accessories,37.15,9,16.7175,351.07,11/28/2019,0:50:47,Ewallet,200.61,42.86,150.46,5.1
1d0ff633-7bc3-422d-8d00-cd78fa1cdcb4,A,Yangon,Normal,Female,Food and beverages,63.58,10,31.79,667.59,11/20/2019,10:16:24,Cash,381.48,42.86,286.11,9.8
aad37c44-4545-42bd-b9bc-e8f2ff715a40,A,Naypyitaw,Normal,Male,Food and beverages,34.37,7,12.0295,252.62,11/5/2019,4:45:55,Cash,144.35,42.86,108.27,5.7
82f0bfb7-7893-4464-9458-5e73ef5912ef,B,Yangon,Member,Female,Electronic accessories,61.23,7,21.4305,450.04,11/24/2019,19:30:05,Credit card,257.17,42.86,192.87,9.1
1e29631f-b774-4092-818c-59a89042727b,B,Naypyitaw,Member,Male,Electronic accessories,76.97,6,23.091,484.91,11/17/2019,20:47:12,Credit card,277.09,42.86,207.82,8.1
c3be17c9-e9a4-415f-bff7-cb8afe9a3bb9,A,Mandalay,Member,Male,Sports and travel,70.99,10,35.495,745.39,11/24/2019,20:26:05,Credit card,425.94,42.86,319.45,8.2
c3204349-a9d7-4126-8fbc-3150355bfcfe,B,Mandalay,Member,Male,Electronic accessories,20.86,5,5.215,109.52,11/15/2019,0:53:05,Ewallet,62.58,42.86,46.94,8.1
d800d70f-e6bf-4fe8-8625-84babf40b9a9,B,Mandalay,Member,Male,Home and lifestyle,52.61,4,10.522,220.96,11/8/2019,0:04:29,Ewallet,126.26,42.86,94.7,9.9
d65455e7-d865-4e30-b0b2-0bdde4d87c1d,C,Mandalay,Normal,Male,Food and beverages,10.25,3,1.5375,32.29,11/19/2019,14:43:04,Credit card,18.45,42.86,13.84,7.5
d67b2ff9-ddbd-4fd6-9248-a9261dbc325f,B,Mandalay,Normal,Female,Health and beauty,60.02,1,3.001,63.02,11/4/2019,5:47:39,Cash,36.01,42.86,27.01,6.3
7da49b32-0942-4dfd-8211-8d1756517906,A,Mandalay,Normal,Male,Home and lifestyle,74.32,5,18.58,390.18,11/26/2019,17:01:49,Cash,222.96,42.86,167.22,8
6ba0697c-3dd7-4bd4-9dbf-a8e5c736c506,B,Mandalay,Normal,Male,Electronic accessories,53.44,7,18.704,392.78,11/22/2019,19:44:55,Credit card,224.45,42.86,168.33,5.6
be457cf7-f579-4f23-a78d-29a086cf6e1f,B,Mandalay,Normal,Female,Electronic accessories,50.3,7,17.605,369.7,11/5/2019,14:29:05,Cash,211.26,42.86,158.44,7.4
a32fad78-3daf-4bb9-9c64-60f4417e7932,B,Yangon,Normal,Female,Sports and travel,20,3,3,63,11/6/2019,21:41:56,Ewallet,36,42.86,27,8.1
74baaa8e-80b1-494f-9972-ade33bde4cc8,B,Yangon,Member,Female,Sports and travel,56.76,7,19.866,417.19,11/14/2019,17:50:57,Credit card,238.39,42.86,178.8,7.1
37e71735-1df2-4573-9748-2cf0663521d6,C,Mandalay,Normal,Female,Home and lifestyle,27.28,5,6.82,143.22,11/28/2019,11:26:00,Ewallet,81.84,42.86,61.38,8.2
82b93b63-bba9-4898-a894-1453b0cf9da7,C,Naypyitaw,Member,Female,Sports and travel,66.02,5,16.505,346.6,11/18/2019,12:27:19,Ewallet,198.06,42.86,148.54,7.5
0f0eee54-973b-43e6-bc76-ebbfad5989ba,B,Mandalay,Member,Male,Home and lifestyle,9.75,3,1.4625,30.71,11/16/2019,0:06:58,Cash,17.55,42.85,13.16,6
cf663802-3ae2-4cc8-99fb-c5cebd33a9b7,A,Yangon,Member,Male,Electronic accessories,87.18,6,26.154,549.23,11/15/2019,12:57:20,Credit card,313.85,42.86,235.38,6.6
da708bbc-975d-4b95-811e-8f5d6c1c8408,B,Mandalay,Member,Male,Fashion accessories,71.22,9,32.049,673.03,11/22/2019,0:43:17,Cash,384.59,42.86,288.44,8.2
426e86e6-7c57-4e1e-a402-069a8cd65f26,A,Yangon,Normal,Female,Sports and travel,93.8,5,23.45,492.45,11/3/2019,5:37:03,Ewallet,281.4,42.86,211.05,5.1
39871cf9-b97c-4958-b35a-019afb744cff,C,Naypyitaw,Member,Male,Sports and travel,30.4,10,15.2,319.2,11/6/2019,12:12:05,Ewallet,182.4,42.86,136.8,8
54d23388-95a8-4ad0-925d-33adabc424ff,B,Yangon,Normal,Male,Health and beauty,9.41,2,0.941,19.76,11/14/2019,1:30:28,Ewallet,11.29,42.86,8.47,9.1
998c1a63-2d3f-4b73-aacc-25f0f6a516a4,B,Mandalay,Member,Male,Home and lifestyle,30.15,8,12.06,253.26,11/9/2019,17:38:04,Credit card,144.72,42.86,108.54,5.4
f399f80f-be58-4b28-95d2-50ddc777c71e,B,Naypyitaw,Normal,Male,Fashion accessories,41.92,6,12.576,264.1,11/10/2019,17:19:44,Cash,150.91,42.86,113.19,5.4
16594b30-a1a4-4b80-9fe0-2b09d5f58882,C,Yangon,Normal,Female,Electronic accessories,58.93,6,17.679,371.26,11/17/2019,8:28:53,Credit card,212.15,42.86,159.11,6.6
e4835385-11fc-4145-b7ea-568d0233f944,B,Yangon,Normal,Male,Food and beverages,39.67,5,9.9175,208.27,11/7/2019,21:07:47,Cash,119.01,42.86,89.26,8.1
6329a52f-394a-481e-8e5b-f5150405b22c,C,Yangon,Normal,Male,Food and beverages,46.67,5,11.6675,245.02,11/2/2019,1:54:08,Ewallet,140.01,42.86,105.01,5.4
b67e8c79-909b-42d4-aada-ad87bc513317,A,Mandalay,Normal,Female,Health and beauty,74.07,10,37.035,777.73,11/21/2019,0:39:24,Credit card,444.42,42.86,333.31,5.9
527829a0-01ea-4eef-a43b-0783aca32fbc,C,Mandalay,Normal,Male,Health and beauty,16.4,3,2.46,51.66,11/7/2019,6:01:05,Ewallet,29.52,42.86,22.14,8.3
ad71edb0-a23b-4975-9ab9-678546b30776,A,Mandalay,Normal,Female,Home and lifestyle,16.54,1,0.827,17.37,11/7/2019,19:35:05,Ewallet,9.92,42.89,7.45,7.4
9dc0ff13-0388-4292-9e4f-348dff537c19,A,Mandalay,Normal,Male,Health and beauty,90.23,9,40.6035,852.67,11/27/2019,19:54:15,Cash,487.24,42.86,365.43,5.3
0f28b2c1-ee6d-4d46-81cb-28036cf30d89,B,Mandalay,Member,Female,Electronic accessories,36.99,4,7.398,155.36,11/14/2019,14:53:55,Cash,88.78,42.86,66.58,8.2
d7d9c67e-9cae-4a01-9ed2-77e60a184316,C,Mandalay,Normal,Male,Food and beverages,86.6,2,8.66,181.86,11/9/2019,22:09:54,Cash,103.92,42.86,77.94,8.1
60db178e-f637-4ea3-80e6-abe4a9fa3834,C,Naypyitaw,Normal,Male,Home and lifestyle,58.99,3,8.8485,185.82,11/8/2019,15:24:54,Ewallet,106.18,42.86,79.64,9.3
9aeaf41e-197c-4bb8-9704-09e04651b705,B,Yangon,Normal,Male,Health and beauty,83.91,2,8.391,176.21,11/3/2019,6:44:14,Credit card,100.69,42.86,75.52,5.4
cbaa9e99-e140-4717-a725-37c8a1f13d76,A,Yangon,Member,Female,Food and beverages,55.81,6,16.743,351.6,11/5/2019,2:01:55,Cash,200.92,42.86,150.68,7.9
5f813b40-80d7-46c9-9a2a-c6faf0bdf1a4,B,Mandalay,Member,Female,Fashion accessories,11.06,2,1.106,23.23,11/27/2019,8:56:22,Ewallet,13.27,42.88,9.96,5.8
37221ed4-28ea-43db-a1b1-9807ca15ec54,A,Yangon,Member,Male,Sports and travel,37.54,5,9.385,197.08,11/10/2019,18:10:03,Credit card,112.62,42.86,84.46,9.6
84437c5d-3252-4559-a975-69448c140750,C,Mandalay,Member,Female,Electronic accessories,70.45,10,35.225,739.73,11/9/2019,9:34:52,Cash,422.7,42.86,317.03,5.1
ada1ae56-ba33-4b66-83cd-920c3480474c,B,Naypyitaw,Normal,Female,Electronic accessories,92.68,4,18.536,389.26,11/14/2019,21:01:25,Ewallet,222.43,42.86,166.83,5.1
e621e1c5-07cd-421a-a8d9-7f7d4723b9eb,A,Naypyitaw,Member,Male,Fashion accessories,94.9,2,9.49,199.29,11/12/2019,13:31:08,Cash,113.88,42.86,85.41,8.3
e3bcb089-47c6-47ba-99ae-5e4ff6d38728,A,Yangon,Member,Female,Fashion accessories,67.11,10,33.555,704.65,11/26/2019,6:46:45,Ewallet,402.66,42.86,301.99,6
1ad68f8d-baa3-4f94-b047-b552dc51b566,A,Naypyitaw,Normal,Female,Home and lifestyle,57.64,1,2.882,60.52,11/24/2019,10:16:53,Cash,34.58,42.86,25.94,5.8
77dac8fe-0429-4675-b883-2d21ad307d0b,C,Naypyitaw,Member,Female,Health and beauty,10.07,6,3.021,63.44,11/20/2019,23:21:58,Cash,36.25,42.86,27.19,8.4
242d6db9-c609-41c9-87a3-76d235f46937,C,Naypyitaw,Normal,Male,Sports and travel,90.54,3,13.581,285.2,11/5/2019,21:51:02,Cash,162.97,42.86,122.23,7.6
0f140a66-8539-409d-b33d-44a48c6faaf4,C,Yangon,Member,Female,Fashion accessories,74.94,6,22.482,472.12,11/1/2019,21:36:01,Ewallet,269.78,42.86,202.34,5.6
b64b9ad0-2099-4677-ad6e-4386e24c1b17,A,Naypyitaw,Member,Female,Home and lifestyle,75.24,7,26.334,553.01,11/21/2019,4:34:52,Credit card,316.01,42.86,237,8
9c9427a2-d46f-4b1c-b384-6ea56ef2bdcf,B,Mandalay,Member,Male,Sports and travel,82.37,2,8.237,172.98,11/12/2019,0:44:26,Credit card,98.84,42.86,74.14,7.9
69a26532-877e-458f-8067-9f3b3cde1309,A,Naypyitaw,Member,Male,Health and beauty,7.65,4,1.53,32.13,11/15/2019,6:11:25,Cash,18.36,42.86,13.77,5.3
87215e46-f3e7-43a3-910b-dc64e1dbc721,B,Naypyitaw,Normal,Male,Sports and travel,89.48,4,17.896,375.82,11/6/2019,8:58:31,Ewallet,214.75,42.86,161.07,9.5
f02fa3cb-e658-4338-a1db-a88f208e0705,A,Naypyitaw,Member,Female,Electronic accessories,99.53,7,34.8355,731.55,11/4/2019,20:35:43,Cash,418.03,42.86,313.52,6
3bdf627a-a3bb-47c6-a0d4-e791d38142d5,A,Mandalay,Member,Male,Fashion accessories,55.36,8,22.144,465.02,11/21/2019,21:17:20,Ewallet,265.73,42.86,199.29,7.7
ae482057-97d3-4882-93e6-384fa9441426,A,Yangon,Normal,Female,Health and beauty,35.94,3,5.391,113.21,11/23/2019,5:11:23,Ewallet,64.69,42.86,48.52,8.1
74e9692d-3b9e-4a15-8a5e-9251acdf6ff1,B,Naypyitaw,Normal,Female,Home and lifestyle,17.5,8,7,147,11/2/2019,11:56:16,Ewallet,84,42.86,63,6.3
482a50eb-3972-486b-a3b3-8ce87067c36b,C,Mandalay,Normal,Female,Electronic accessories,94.97,5,23.7425,498.59,11/21/2019,18:23:44,Credit card,284.91,42.86,213.68,9.2
7f8dea63-5ecf-4967-bb6e-86edd523536a,B,Yangon,Member,Female,Fashion accessories,7.01,9,3.1545,66.24,11/25/2019,13:04:26,Cash,37.85,42.86,28.39,6.1
f7339bc7-c39b-4451-b9fc-b8bf479f2fda,B,Naypyitaw,Member,Female,Sports and travel,89.25,4,17.85,374.85,11/16/2019,23:10:24,Ewallet,214.2,42.86,160.65,9.9
1c8f23f0-ff11-4f03-8595-be64e1efaf1d,C,Yangon,Normal,Female,Home and lifestyle,42.59,1,2.1295,44.72,11/8/2019,9:07:17,Cash,25.55,42.87,19.17,8.9
